Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
54.jpg,malignant,735.5884849455476,892.8943071447245,568.776805733504,910.7015423595891,0.12861172678479876,0.11143852394241531,0.13486706169791524,0.11317447539337884,13.323590647021138,15.052122503971528,11.55066864189622,15.213637917512923,7.641635333147614,7.703401059072375,7.566986550538138,7.712011671033871,0.0012025155215630958,0.0011121182922562574,0.001274650153577287,0.0011074773204569977,0.03467730556953778,0.03334843762841458,0.03570224297683952,0.03327878183553295,0.511687196446295,0.38219819010286915,0.6283901922534012,0.3699034643348326
409.jpg,malignant,3184.094310538116,3539.7243861730576,2514.748598654709,3516.7521365802654,0.06380519365559756,0.055170772942999234,0.07056536002335638,0.055858639703679915,34.1903227098014,37.14774075489151,29.511891415759134,37.126284461782866,9.23032724666747,9.283314756029753,9.137876755654968,9.283640706426459,0.00026279732867704164,0.0002427622108861945,0.00028979033036352967,0.00024327434740129109,0.016211024911369474,0.015580828311941394,0.017023229140310885,0.015597254482802128,0.5032074430821728,0.4456720046485062,0.6074636677620365,0.4492436964130337
1215.jpg,malignant,327.9276505445228,501.14518691306887,351.8213284753364,486.29652717730096,0.13972870851021743,0.12449516336561346,0.14885409804855435,0.12829231546216485,9.622477578475339,11.447264171811215,9.123818866111467,11.127712200124678,7.190908186011944,7.251548263994936,7.129953834860727,7.236340601771267,0.0015555055370772859,0.0014516714738951378,0.0016594987081255913,0.0014840199814341636,0.03943989778228749,0.038100806735489705,0.040736945247840946,0.03852297991373673,0.5741776729661515,0.28283728244320616,0.5230012949448207,0.305427093133791
949.jpg,malignant,443.9957759449071,870.0396549297191,555.2946628763614,860.4221681513804,0.14956827207748438,0.1288089444698926,0.15489181084403048,0.13258986939214523,10.874419442664959,14.591847815158157,11.089225656630365,14.357980252971103,7.398656371823629,7.506226694478373,7.366381208778352,7.492348919150948,0.001659863007244161,0.0014951149246895613,0.0017211217676079869,0.0015232217772936452,0.04074141636276482,0.03866671598014966,0.04148640461172776,0.03902847392985851,0.6795664473563173,0.3284015881923228,0.5989579768327533,0.33603558667984096
1267.jpg,malignant,632.3196468609866,902.5607794244806,606.5568545803973,874.2523678336584,0.14901844242604792,0.13144392360743348,0.15469036061270983,0.13500633627346473,12.713464926329275,15.432463954634114,12.240550928891736,14.992137384624666,7.520186651763794,7.612789058367182,7.486077513178268,7.591583519411767,0.001784171765497055,0.0016208301850500946,0.001845931487245052,0.0016657975098730547,0.042239457447948534,0.04025953533077716,0.042964304803465074,0.040814182704950186,0.6610151725401755,0.5028040793667078,0.6726352011487277,0.5186304335425496
381.jpg,malignant,933.9641055413194,1519.8643045305553,903.2697990070469,1523.5856341370222,0.13228532877188898,0.10179925979512924,0.13447764924786693,0.10391474092518553,15.28449311338885,20.40089283918839,14.194086322869959,20.348167065494984,7.925211412335095,8.053445887255476,7.8738385081284035,8.050108566701525,0.0010954630795339305,0.0008545534557562597,0.0010113797169690336,0.0008538991826560416,0.03309778058320422,0.029232746291723257,0.03180219673181451,0.029221553392248703,0.7064766577041344,0.5136822694610053,0.7104010023631092,0.5125278075420315
643.jpg,malignant,494.02350256245984,770.2612157895794,439.6817344650865,785.2593456534416,0.2549346264188863,0.2336322844313818,0.2719418575906581,0.2284809625778101,6.665558936579115,8.568078988115582,6.134288917360666,8.720826881698807,5.780409741664912,5.832887177111794,5.709570724264871,5.840034579735977,0.006964438904269302,0.0066152208627783616,0.007439084386161258,0.006560752424999456,0.08345321386423235,0.08133400803340729,0.08625012687620383,0.08099847174483885,0.5782597203283469,0.2986201183235151,0.6341928558357924,0.286043798773435
1120.jpg,malignant,4769.626781710442,5261.747149550562,3953.5345932094806,4695.375937581693,0.0627223376595463,0.05519877768908352,0.07018519550891955,0.05780799646446009,47.157851537475985,50.4969333789137,41.74267296604741,47.036176074322825,9.858171056945073,9.909221484774834,9.76585993083876,9.866029128856226,0.00022455533930125772,0.0001951444330129382,0.0002619643300874413,0.00021082676884276328,0.014985170646384303,0.013969410617951575,0.01618531217145475,0.014519874959611852,0.43445472562073817,0.3757054723770943,0.5318505499603648,0.44291555358737866
1156.jpg,malignant,482.03925768738,732.9553178225985,409.56836563100586,720.8408976653459,0.1174663322788694,0.10623077929137609,0.13034449385198282,0.10353257943528578,11.77636531069827,14.158358301996824,10.451893818065345,14.140702608136094,7.479314119610289,7.5405789484367745,7.401921252526477,7.542251143650542,0.0010806223991046786,0.0010103683115131362,0.001175941724362884,0.0010043174984506432,0.03287282158721211,0.03178629125131047,0.03429200671239413,0.0316909687206094,0.544078956381309,0.25493620052721827,0.6120012095404525,0.26748739985455006
694.jpg,malignant,1122.3422085201796,1387.5918277061676,942.502262171685,1370.3036256510286,0.05748520743535902,0.05036079652076195,0.06055685429006053,0.05028666180643136,22.55533311979501,25.455810492871365,20.434877482383087,25.279434535180684,8.883007819684211,8.933768395537678,8.820999401996795,8.931150990110435,0.00022990400380778112,0.000213931735468242,0.0002445418950687214,0.00021480416699711736,0.01516258565706328,0.014626405418565492,0.0156378353703037,0.014656198927318002,0.4994542427388081,0.3663856066129548,0.5777343892834851,0.3743341087401028
