Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
1.jpg,benign,9.916161151960784,19.54968089196463,11.847717524509804,16.81470203767782,0.5548259019214316,0.4441779104190228,0.5519993607176086,0.4651332923212334,1.4880055147058824,2.161937716262976,1.5533547794117646,1.9446981930026914,5.326441274514982,5.613375050368813,5.344460418509507,5.5300530780937045,0.011027606991977246,0.00805018068199304,0.011017197458985127,0.008658318474203501,0.10501241351372344,0.08972279912036316,0.10496283846669319,0.09305008583662619,0.9887670091881559,0.9779214553336296,0.9866087933884673,0.981010182113874
10.jpg,benign,14.851761642156864,20.33301038062284,12.406341911764708,24.20187620146098,0.42602195103789753,0.3250462741415328,0.4284660544290336,0.3094312357843272,2.4139859068627447,3.039784698193003,2.2656556372549024,3.282722029988466,6.908293427211431,7.138827922974166,6.878326853333105,7.2046013189729265,0.0025867981637546257,0.00188403874474683,0.002533587170123871,0.0017778782921601295,0.050860575731647255,0.04340551514205113,0.05033475111812783,0.042164894072677685,0.9939462381767261,0.991730722081392,0.9949418244914093,0.9901572060613961
1003.jpg,benign,18.41778492647059,23.168519800076893,9.262683823529413,21.811595540176857,0.3659223776260017,0.2768301270425297,0.4345545467742584,0.28539850829845465,2.9537530637254905,3.500853517877739,2.081985294117647,3.386251441753172,7.200688244335844,7.369456289600201,6.899697241409905,7.3294344924030765,0.0018157637499699635,0.0013951385627714535,0.0022904363424674406,0.0014769353933460367,0.04261177947434211,0.037351553686178214,0.04785850334546036,0.03843091715463003,0.9937454816004337,0.992145250770848,0.9968572269462235,0.992605264767563
1006.jpg,benign,19.432766544117644,30.993602460592086,20.493750000000002,27.967151095732415,0.43993951577480994,0.3523193629046004,0.4439177139602087,0.34005677119317856,2.385125612745098,3.046043829296426,2.3888480392156866,3.060853517877739,6.317873170964295,6.531808671918853,6.304744224953381,6.556478419730137,0.0033365231887600324,0.002551525786151809,0.0034089656537975178,0.002433403057795327,0.0577626452714904,0.0505126299666906,0.05838634818001138,0.04932953534947726,0.9446291917653946,0.9118024937334305,0.9417245578668779,0.9204163814425372
1013.jpg,benign,6.676685049019608,9.303083429450213,4.511274509803922,7.996539792387543,0.508940990012518,0.42135584065848486,0.5552779358019712,0.434182991553202,1.58422181372549,1.9673817762399077,1.281066176470588,1.8614225297962324,6.203420725413987,6.3881289451072805,6.011790671153178,6.343368652076015,0.004189518360576461,0.0032803139478043593,0.0048406856878589356,0.0034261499104017755,0.06472648886334297,0.057274025070745284,0.06957503638417256,0.05853332307670371,0.9928871593852583,0.9901059229274195,0.9951875153459995,0.9914954976601568
1018.jpg,benign,17.735860906862744,20.774040753556324,6.445189950980392,20.683860053825455,0.44209802409166904,0.3658373087294227,0.5125443277526318,0.3652482551689973,2.2150582107843135,2.5755632449058057,1.5510110294117647,2.5716570549788544,5.58430987895183,5.721556197441973,5.324084132623127,5.72480104911909,0.0071916742555822874,0.005806934280297067,0.009133668728674067,0.0057702717184603975,0.08480373963206038,0.07620324324001615,0.09557022930114831,0.07596230458892356,0.9566750901655227,0.9494283709585194,0.984253136089859,0.9496478568645356
1019.jpg,benign,25.296277573529412,31.3524336793541,16.681924019607845,36.39311034217608,0.3420529718431992,0.25201132141878474,0.38031967173604037,0.23665674744822246,3.3182751225490192,3.9121876201460988,2.6661458333333337,4.208873510188388,6.985897460957861,7.153864798013623,6.792918441347021,7.227904307656176,0.0017108217655168684,0.0012640137669228163,0.0020124328214358666,0.0011620690057841587,0.04136208125223957,0.03555297128121385,0.04486014736306454,0.03408913325070262,0.969908838061087,0.9627724214122956,0.9801580821452526,0.9567867365192798
1023.jpg,benign,53.15949754901961,55.745236447520185,36.83676470588235,89.84095347943098,0.38651604324444405,0.3062024196892012,0.43190575802904246,0.29266426195411527,3.640533088235294,4.117062668204537,2.874356617647059,4.76398308342945,7.092170853024013,7.248101093819372,6.892319923521374,7.341243569156872,0.002126619250258314,0.0016788344943483573,0.002544829630017601,0.0015781694586753585,0.04611528217693473,0.040973582883955334,0.05044630442378908,0.03972618102304019,0.974724368576458,0.9735483024933315,0.9824694659257609,0.9573698687086316
1025.jpg,benign,26.086810661764705,45.74503652441369,25.541850490196076,26.55135717031911,0.42553073145257025,0.3301716181439024,0.46279026191398753,0.3340221605689063,2.5518535539215685,3.259807766243752,2.2026960784313725,3.0859823144944256,6.929676481056486,7.153303257436203,6.788023139894724,7.136681029903772,0.001941502976995026,0.0014430460824445572,0.0022333216566344676,0.0014575397833708117,0.04406248945526144,0.03798744637962069,0.047258032720739314,0.03817773936956995,0.9848198110359705,0.9734347039191524,0.9851628964332837,0.9845810914949127
1029.jpg,benign,11.062331495098038,17.070465205690123,6.976516544117646,11.411380238369857,0.4074183827328455,0.3043788629190512,0.4595366806616224,0.3523736956842986,2.291528799019608,2.974256055363322,1.800689338235294,2.4286812764321413,6.472686392021051,6.703094107962279,6.27657503432269,6.520163650250877,0.0035870956192104605,0.002624545700859443,0.004241384398428489,0.003204354756052333,0.05989236695281345,0.05123032013231464,0.0651259118817425,0.05660702037779707,0.996287621276309,0.9942865629276754,0.9976580675239606,0.9961806478884
1033.jpg,benign,18.406112132352938,22.516232218377542,13.967708333333338,27.219377162629762,0.3934736221108512,0.3069918861910191,0.4180909064051615,0.2920660949376925,2.698177083333333,3.196063052672048,2.390808823529412,3.46805074971165,6.162804179689485,6.316628318990474,6.069447714911736,6.3825782755091796,0.00551277932090422,0.00439559149831616,0.00603219882564699,0.004136787539645903,0.07424809304557403,0.06629925714754396,0.07766723135046717,0.06431786330130924,0.9840093376225397,0.9805054971425614,0.9878629646428466,0.9764335477210677
1034.jpg,benign,7.689782475490197,11.761891580161478,6.959083946078431,12.607643214148405,0.4822488496812563,0.37866672791960504,0.49593613073666587,0.37386300513305376,1.79796262254902,2.3656593617839294,1.7043045343137255,2.430296039984621,6.1967524607270965,6.4503712437681795,6.151139480920203,6.46766009901348,0.0041576646264357454,0.0030360078288878636,0.004368684938072196,0.0029850515306197108,0.06447995522979018,0.055099980298434444,0.06609602815655564,0.05463562510505129,0.9859625350787304,0.978573436461712,0.9872808548714506,0.977032780460943
1042.jpg,benign,12.094041053921568,15.331072664359862,7.690900735294118,16.73926951172626,0.3924759741019746,0.3053447223245245,0.4472725724673405,0.29739179170621266,2.4454810049019606,2.904252210688197,1.9045955882352938,3.0257439446366785,6.688584099838171,6.849592928303033,6.455960756375712,6.889639099375712,0.0021897333798524005,0.0016889250740665354,0.002730794669755923,0.0016208783744932338,0.046794587078554294,0.04109653360158902,0.05225700593945201,0.040260133811169004,0.9828574261464895,0.9782927481684728,0.9890784825921586,0.9762987751557675
1044.jpg,benign,6.577006740196079,10.406674356016916,6.434558823529413,10.145128796616685,0.4559905489193207,0.3480609167259284,0.4539301580818537,0.3458283629722503,1.8049479166666667,2.4002153018069974,1.8048100490196084,2.396632064590542,6.313637021403134,6.569886491730549,6.316140485803474,6.5676474867590136,0.003645916872416859,0.002638984296253725,0.0036119392274756115,0.0026295582939812132,0.06038142820782611,0.05137104531011341,0.06009941120739546,0.05127921892912579,0.9933081590845195,0.989434916941985,0.9934508653677775,0.9897004765244679
105.jpg,benign,12.284298406862746,23.386881968473663,14.358287377450981,20.040445982314495,0.44323839076986854,0.32827113276024744,0.44365040455786114,0.34651546395637145,2.1474111519607844,3.0871203383314114,2.2731464460784316,2.8354940407535567,6.432415438829338,6.762011570872897,6.477725410517605,6.681182928226518,0.003115158345047578,0.0021476215119107327,0.003111390403856089,0.0023299322518281424,0.05581360358414047,0.04634243748348518,0.05577983868617844,0.04826937177784835,0.9885606528937235,0.9782574114882647,0.9866776210632199,0.9813675681083242
1055.jpg,benign,21.785416666666666,33.922137639369474,16.445481004901957,23.696424452133794,0.3354644606915364,0.22610810192746877,0.36461686392270504,0.25694362589199377,3.2853860294117645,4.313679354094579,2.8191329656862747,3.625713187235679,6.389840034478105,6.639917861138256,6.256649332675143,6.491741790031829,0.0030852346922607896,0.0021147715197227693,0.0035029172035695405,0.0024463125338035044,0.05554488898414317,0.04598664501486023,0.05918544756584629,0.04946021162311686,0.9449364252120585,0.9144392924869073,0.958392267321012,0.94023179793306
1061.jpg,benign,10.333578431372551,13.36478277585544,4.764231004901961,11.961014994232988,0.4502345638367663,0.36734881269460323,0.5383472587395952,0.3902179725995391,1.9718750000000005,2.3714417531718572,1.3626072303921573,2.2062745098039214,6.83175779085669,7.002783502420892,6.510727049797522,6.93130572605708,0.0017399196485426284,0.0013699510775806957,0.0023696525130809066,0.001464532864581555,0.0417123440787332,0.037012850168295544,0.04867907674844405,0.03826921562537642,0.9920269802715086,0.9896559638533148,0.996325393921951,0.9907420584222929
1070.jpg,benign,19.10151654411764,28.845244136870438,15.717815563725487,25.590480584390622,0.40748389993330936,0.29880214432661467,0.44227058740448827,0.3236069069528876,2.752068014705882,3.587943098808151,2.412086397058823,3.3220915032679748,6.698244821355378,6.967749661059322,6.568501676086831,6.879989977754729,0.0024617943622570037,0.0016812761660740013,0.0028037797868458035,0.0017907975831021141,0.049616472690599475,0.0410033677406381,0.052950729804657114,0.04231781637918141,0.966569786309473,0.9494952910688045,0.9726031669193869,0.9551882873829994
1074.jpg,benign,9.303538602941178,16.95517108804306,18.867447916666663,26.916755094194542,0.5498631395411424,0.4362760197632114,0.5247675331823639,0.4295936475818803,1.4331035539215686,2.0322645136485966,1.6940104166666665,2.1767935409457904,5.974453400499252,6.270389718271951,6.085947237648462,6.309666417342515,0.004303150990980031,0.0030709167103830327,0.003938995326129072,0.002993944924917974,0.06559840692410168,0.05541585251877871,0.06276141590283853,0.05471695281097051,0.9811862395016411,0.9656472403908268,0.9621244258612266,0.9454630735679641
1077.jpg,benign,7.383226102941176,12.046105344098425,7.329672181372549,9.926074586697425,0.45717297243828897,0.34596976481649927,0.4527631883726601,0.3615759072391647,1.847472426470588,2.502145328719723,1.868765318627451,2.3031295655517114,6.212932338736738,6.485364269665036,6.227068438629602,6.413115626626779,0.003456236924725466,0.0024360244728870582,0.003384833535704417,0.0025913662580017947,0.05878976887797286,0.04935609863924678,0.058179322234832,0.050905463930719604,0.9817825481064455,0.9703021952632895,0.9819309785581023,0.9755286447895153
1080.jpg,benign,21.22429534313726,30.25001153402538,18.282705269607842,30.5526182237601,0.3488075439047086,0.24635908684245292,0.3623242046321629,0.24316295575110577,3.1764399509803924,4.0066282199154175,2.9271599264705888,4.054102268358324,6.6788350434683466,6.9036115038667445,6.607334064083294,6.919401979853581,0.0024780450606061975,0.001747447385524835,0.002637862015210497,0.001719524963116396,0.04977996645846798,0.041802480614490274,0.051360120864445954,0.04146715523298404,0.969314655500778,0.9563248681356842,0.973527651340953,0.9558877309636888
1087.jpg,benign,44.65928308823529,69.06495963091119,38.49857536764706,62.01974625144176,0.3476354541706832,0.2405883186221928,0.3645995429627708,0.2525532680599531,4.091207107843137,5.381914648212226,3.799892769607843,5.077800845828528,7.4695404709834055,7.73849166085939,7.397290144934226,7.691866848079751,0.002003842962104419,0.0014415645004486933,0.0021636470103896335,0.001520436717253486,0.04476430455289593,0.037967940429376644,0.046515019191543217,0.038992777757598726,0.9927886892694281,0.9888697794329477,0.9937814518871046,0.9900051818157813
1088.jpg,benign,10.577405024509805,15.166105344098426,7.531893382352942,14.434632833525567,0.47084911214795694,0.37825316641808715,0.4907487223457784,0.3762708519158016,1.9258425245098043,2.418085351787774,1.6927389705882354,2.3985544021530183,6.232083906429841,6.423838575264734,6.126349942820179,6.426993649885112,0.003771350219679632,0.002882785478214172,0.004046977570037667,0.0028635083569579084,0.06141131996366494,0.05369157734891174,0.06361585942229867,0.05351175905310821,0.9914463219704035,0.9877673494092803,0.9939168223528995,0.9883572802986929
1092.jpg,benign,6.482506127450979,9.472510572856596,6.289613970588235,10.584959630911191,0.4727993113237879,0.3920570812063376,0.5272906318718805,0.38578901322629355,1.714675245098039,2.127797001153403,1.5023590686274506,2.2002768166089974,5.617487939208142,5.803142659372131,5.482760178551293,5.826808789488413,0.006815929772165453,0.005430279100354892,0.008160832048333275,0.005337275389156954,0.0825586444423929,0.0736904274675815,0.09033732367262866,0.07305665875987591,0.9630547050779742,0.9460539172850772,0.9641355880061763,0.9397182072761422
11.jpg,benign,15.405193014705883,21.991664744329107,12.237009803921572,21.178146866589774,0.37051794985497616,0.2647421002281444,0.39732001735962197,0.27380146941012745,2.730438112745098,3.481276432141484,2.385692401960785,3.352910419069589,6.8254711853498655,7.057880791342605,6.707652767384618,7.018911243217822,0.0026081501433868584,0.0018616923872624034,0.0028224737687277744,0.0019314077438349576,0.051070051335267506,0.043147333489595895,0.05312695896367281,0.043947784288118075,0.9904600844468681,0.9864138999089688,0.992423784614879,0.9869165093185119
1110.jpg,benign,23.531295955882353,29.886935793925407,13.958716299019606,27.96250672818147,0.3647388528806281,0.2798437496323738,0.4273976114056595,0.28187913107535423,3.1299785539215685,3.693225682429834,2.342999387254902,3.607412533640908,6.872640867396101,7.025289157367518,6.6129507420266185,7.023350551454953,0.0026487897955789247,0.0020976512006073427,0.003400334024924308,0.002074082233476877,0.051466394818161926,0.04580012227720951,0.0583123831182049,0.04554209298524692,0.9903514610402369,0.9877808225966925,0.9942731786451416,0.9885676300799899
1112.jpg,benign,23.92671568627451,34.26877354863514,20.465624999999996,36.57362552864283,0.3315873285961671,0.22607242617489864,0.34273727450425706,0.22209691190563616,3.4270220588235287,4.351418685121108,3.175796568627451,4.4637293348712035,7.233368097892382,7.4768606025001,7.174334444750939,7.4950914745052675,0.0014950000685208212,0.0010208891058817026,0.0015516534121116274,0.0010099381230505937,0.03866523074444043,0.03195135530586617,0.039391032128031724,0.03177952364417368,0.9878121911820426,0.9825967082804862,0.989571131858714,0.9814262408168324
